movieId,tagId,relevance
15,809,0.07575
15,810,0.017
15,811,0.01875
15,812,0.02775
15,813,0.06
15,814,0.061
15,815,0.006
15,816,0.0455
15,817,0.01475
15,818,0.01975
15,819,0.046
15,820,0.00875
15,821,0.025
15,822,0.023
15,823,0.11
15,824,0.0925
15,825,0.268
15,826,0.01825
15,827,0.0225
15,828,0.1415
15,829,0.24875
15,830,0.09775
15,831,0.0095
15,832,0.08975
15,833,0.0295
15,834,0.21175
15,835,0.03525
15,836,0.041
15,837,0.0395
15,838,0.02875
15,839,0.0745
15,840,0.05775
15,841,0.14525
15,842,0.03675
15,843,0.02575
15,844,0.20325
15,845,0.11525
15,846,0.097
15,847,0.03525
15,848,0.00675
15,849,0.08175
15,850,0.19225
15,851,0.03775
15,852,0.249
15,853,0.009
15,854,0.075
15,855,0.03025
15,856,0.00925
15,857,0.00775
15,858,0.03825
15,859,0.014
15,860,0.0225
15,861,0.02625
15,862,0.01375
15,863,0.3685
15,864,0.229
15,865,0.05425
15,866,0.00525
15,867,0.28075
15,868,0.04925
15,869,0.02275
15,870,0.08
15,871,0.01725
15,872,0.047
15,873,0.0125
15,874,0.04625
15,875,0.02475
15,876,0.0725
15,877,0.05675
15,878,0.14
15,879,0.024
15,880,0.03975
15,881,0.101
15,882,0.13375
15,883,0.047
15,884,0.01475
15,885,0.0555
15,886,0.32475
15,887,0.138
15,888,0.0575
15,889,0.16775
15,890,0.20075
15,891,0.04625
15,892,0.03075
15,893,0.04
15,894,0.0285
15,895,0.14825
15,896,0.062
15,897,0.125
15,898,0.0535
15,899,0.07325
15,900,0.07675
15,901,0.0625
15,902,0.05425
15,903,0.0195
15,904,0.173
15,905,0.02175
15,906,0.0165
15,907,0.0515
15,908,0.04875
15,909,0.08275
15,910,0.1675
15,911,0.24225
15,912,0.004
15,913,0.19925
15,914,0.0105
15,915,0.067
15,916,0.0085
15,917,0.01125
15,918,0.01275
15,919,0.1955
15,920,0.28275
15,921,0.074
15,922,0.02575
15,923,0.019
15,924,0.00975
15,925,0.012
15,926,0.18375
15,927,0.0255
15,928,0.0645
15,929,0.06525
15,930,0.01225
15,931,0.0695
15,932,0.13775
15,933,0.543
15,934,0.09225
15,935,0.0065
15,936,0.12
15,937,0.132
15,938,0.01025
15,939,0.00775
15,940,0.01625
15,941,0.0565
15,942,0.06775
15,943,0.087
15,944,0.02425
15,945,0.03625
15,946,0.01375
15,947,0.02075
15,948,0.11675
15,949,0.0405
15,950,0.049
15,951,0.469
15,952,0.02225
15,953,0.02875
15,954,0.01875
15,955,0.05975
15,956,0.1375
15,957,0.01675
15,958,0.0205
15,959,0.0575
15,960,0.04675
15,961,0.10275
15,962,0.01025
15,963,0.061
15,964,0.01775
15,965,0.0195
15,966,0.15
15,967,0.229
15,968,0.06625
15,969,0.0195
15,970,0.006
15,971,0.31275
15,972,0.2385
15,973,0.04325
15,974,0.02125
15,975,0.01125
15,976,0.00575
15,977,0.03775
15,978,0.06
15,979,0.12675
15,980,0.03725
15,981,0.063
15,982,0.246
15,983,0.07925
15,984,0.05275
15,985,0.02625
15,986,0.03725
15,987,0.065
15,988,0.07175
15,989,0.0655
15,990,0.08475
15,991,0.14925
15,992,0.1215
15,993,0.017
15,994,0.021
15,995,0.1275
15,996,0.074
15,997,0.0465
15,998,0.13825
15,999,0.19275
15,1000,0.06175
15,1001,0.9875
15,1002,0.00225
15,1003,0.02925
15,1004,0.03025
15,1005,0.9645
15,1006,0.909
15,1007,0.0285
15,1008,0.12125
15,1009,0.00475
15,1010,0.0655
15,1011,0.0765
15,1012,0.199
15,1013,0.13975
15,1014,0.16625
15,1015,0.0305
15,1016,0.02275
15,1017,0.0635
15,1018,0.00925
15,1019,0.00275
15,1020,0.0935
15,1021,0.02575
15,1022,0.01225
15,1023,0.03725
15,1024,0.08725
15,1025,0.06325
15,1026,0.0865
15,1027,0.0165
15,1028,0.01525
15,1029,0.05425
15,1030,0.0145
15,1031,0.08825
15,1032,0.11425
15,1033,0.054
15,1034,0.09225
15,1035,0.053
15,1036,0.01525
15,1037,0.03
15,1038,0.01025
15,1039,0.00825
15,1040,0.36025
15,1041,0.025
15,1042,0.021
15,1043,0.97775
15,1044,0.9995
15,1045,0.05675
15,1046,0.10075
15,1047,0.06325
15,1048,0.02075
15,1049,0.081
15,1050,0.0995
15,1051,0.163
15,1052,0.02025
15,1053,0.111
15,1054,0.1955
15,1055,0.0095
15,1056,0.01525
15,1057,0.25925
15,1058,0.14325
15,1059,0.00775
15,1060,0.008
15,1061,0.07125
15,1062,0.14875
15,1063,0.14175
15,1064,0.18575
15,1065,0.1215
15,1066,0.04
15,1067,0.032
15,1068,0.11825
15,1069,0.019
15,1070,0.348
15,1071,0.197
15,1072,0.16575
15,1073,0.10525
15,1074,0.2735
15,1075,0.199
15,1076,0.0275
15,1077,0.082
15,1078,0.01425
15,1079,0.00825
15,1080,0.00475
15,1081,0.0475
15,1082,0.053
15,1083,0.0265
15,1084,0.28525
15,1085,0.09275
15,1086,0.0365
15,1087,0.031
15,1088,0.043
15,1089,0.133
15,1090,0.169
15,1091,0.597
15,1092,0.12625
15,1093,0.066
15,1094,0.01675
15,1095,0.04
15,1096,0.0325
15,1097,0.02825
15,1098,0.0505
15,1099,0.0105
15,1100,0.018
15,1101,0.11175
15,1102,0.0145
15,1103,0.022
15,1104,0.2135
15,1105,0.0605
15,1106,0.04025
15,1107,0.04725
15,1108,0.129
15,1109,0.09
15,1110,0.05875
15,1111,0.0185
15,1112,0.02775
15,1113,0.05025
15,1114,0.174
15,1115,0.028
15,1116,0.24
15,1117,0.012
15,1118,0.0555
15,1119,0.02675
15,1120,0.0165
15,1121,0.01075
15,1122,0.0175
15,1123,0.173
15,1124,0.0155
15,1125,0.016
15,1126,0.007
15,1127,0.122
15,1128,0.01775
16,1,0.02825
16,2,0.027
16,3,0.02425
16,4,0.13325
16,5,0.16425
16,6,0.078
16,7,0.09225
16,8,0.634
16,9,0.21075
16,10,0.0325
16,11,0.01975
16,12,0.05275
16,13,0.136
16,14,0.00525
16,15,0.00275
16,16,0.027
16,17,0.0105
16,18,0.22475
16,19,0.28
16,20,0.2325
16,21,0.512
16,22,0.35925
16,23,0.04225
16,24,0.02575
16,25,0.31175
16,26,0.06
16,27,0.0515
16,28,0.152
16,29,0.09225
16,30,0.191
16,31,0.02825
16,32,0.04325
16,33,0.20225
16,34,0.01675
16,35,0.01375
16,36,0.03925
16,37,0.10325
16,38,0.01025
16,39,0.05875
16,40,0.01075
16,41,0.01425
16,42,0.10675
16,43,0.02425
16,44,0.029
16,45,0.05
16,46,0.2545
16,47,0.0075
16,48,0.0305
16,49,0.22625
16,50,0.1015
16,51,0.249
16,52,0.054
16,53,0.08125
16,54,0.12525
16,55,0.153
16,56,0.0135
16,57,0.0165
16,58,0.02975
16,59,0.051
16,60,0.01875
16,61,0.01175
16,62,0.0385
16,63,0.01325
16,64,0.0225
16,65,0.01975
16,66,0.0305
16,67,0.6195
16,68,0.0405
16,69,0.0315
16,70,0.1485
16,71,0.00375
16,72,0.02775
16,73,0.07375
16,74,0.0075
16,75,0.29
16,76,0.04575
16,77,0.02025
16,78,0.05425
16,79,0.183
16,80,0.17825
16,81,0.135
16,82,0.20725
16,83,0.037
16,84,0.02975
16,85,0.07675
16,86,0.48425
16,87,0.052
16,88,0.0095
16,89,0.014
16,90,0.03475
16,91,0.02975
16,92,0.037
16,93,0.21875
16,94,0.76625
16,95,0.04075
16,96,0.0395
16,97,0.0755
16,98,0.023
16,99,0.2585
16,100,0.066
16,101,0.02475
16,102,0.01125
16,103,0.00775
16,104,0.0045
16,105,0.209
16,106,0.01925
16,107,0.72025
16,108,0.03575
16,109,0.2075
16,110,0.338
16,111,0.013
16,112,0.01825
16,113,0.49775
16,114,0.033
16,115,0.497
16,116,0.03025
16,117,0.00425
16,118,0.06925
16,119,0.00275
16,120,0.074
16,121,0.20775
16,122,0.11425
16,123,0.00525
16,124,0.04825
16,125,0.042
16,126,0.09275
16,127,0.04275
16,128,0.79225
16,129,0.13925
16,130,0.0145
16,131,0.033
16,132,0.11
16,133,0.1205
16,134,0.1065
16,135,0.2925
16,136,0.01325
16,137,0.161
16,138,0.09675
16,139,0.081
16,140,0.078
16,141,0.32475
16,142,0.03475
16,143,0.2265
16,144,0.08575
16,145,0.432
16,146,0.86075
16,147,0.00725
16,148,0.03425
16,149,0.0335
16,150,0.03275
16,151,0.0285
16,152,0.123
16,153,0.07375
16,154,0.20325
16,155,0.07475
16,156,0.19975
16,157,0.174
16,158,0.109
16,159,0.06625
16,160,0.11575
16,161,0.009
16,162,0.208
16,163,0.202
16,164,0.171
16,165,0.03425
16,166,0.0235
16,167,0.20775
16,168,0.7205
16,169,0.87525
16,170,0.257
16,171,0.09975
16,172,0.10875
16,173,0.50075
16,174,0.0095
16,175,0.24275
16,176,0.0755
16,177,0.06175
16,178,0.01775
16,179,0.07
16,180,0.1285
16,181,0.4195
16,182,0.08175
16,183,0.06725
16,184,0.03525
16,185,0.074
16,186,0.032
16,187,0.9895
16,188,0.39875
16,189,0.0935
16,190,0.02425
16,191,0.1825
16,192,0.59775
16,193,0.02725
16,194,0.561
16,195,0.33575
16,196,0.493
16,197,0.02525
16,198,0.019
16,199,0.1015
16,200,0.08075
16,201,0.03875
16,202,0.01425
16,203,0.23025
16,204,0.03225
16,205,0.0075
16,206,0.02275
16,207,0.0185
16,208,0.013
16,209,0.01975
16,210,0.005
16,211,0.0185
16,212,0.554
16,213,0.0235
16,214,0.025
16,215,0.45825
16,216,0.41925
16,217,0.04
16,218,0.28775
16,219,0.00225
16,220,0.61975
16,221,0.06125
16,222,0.04475
16,223,0.04525
16,224,0.1635
16,225,0.0225
16,226,0.04925
16,227,0.02475
16,228,0.01325
16,229,0.19025
16,230,0.04575
16,231,0.10375
16,232,0.0485
16,233,0.0305
16,234,0.041
16,235,0.1
16,236,0.04525
16,237,0.01
16,238,0.07375
16,239,0.04275
16,240,0.846
16,241,0.529
16,242,0.5495
16,243,0.35575
16,244,0.10775
16,245,0.04275
16,246,0.0395
16,247,0.67225
16,248,0.2445
16,249,0.10075
16,250,0.195
16,251,0.1605
16,252,0.03975
16,253,0.078
16,254,0.011
16,255,0.6725
16,256,0.01225
16,257,0.093
16,258,0.90675
16,259,0.066
16,260,0.07725
16,261,0.04125
16,262,0.066
16,263,0.041
16,264,0.0415
16,265,0.16425
16,266,0.15775
16,267,0.08825
16,268,0.859
16,269,0.86475
16,270,0.47925
16,271,0.01575
16,272,0.154
16,273,0.1275
16,274,0.27075
16,275,0.61175
16,276,0.57625
16,277,0.30975
16,278,0.0465
16,279,0.02025
16,280,0.02
16,281,0.0165
16,282,0.241
16,283,0.04325
16,284,0.02825
16,285,0.51475
16,286,0.30525
16,287,0.03775
16,288,0.68025
16,289,0.6495
16,290,0.011
16,291,0.043
16,292,0.158
16,293,0.046
16,294,0.16
16,295,0.0145
16,296,0.19975
16,297,0.2185
16,298,0.2145
16,299,0.30275
16,300,0.04125
16,301,0.0745
16,302,0.787
16,303,0.36275
16,304,0.03375
16,305,0.11025
16,306,0.03975
16,307,0.0315
16,308,0.0795
16,309,0.023
16,310,0.00925
16,311,0.13475
16,312,0.38575
16,313,0.11675
16,314,0.13875
16,315,0.0545
16,316,0.05
16,317,0.021
16,318,0.02625
16,319,0.21675
16,320,0.012
16,321,0.007
16,322,0.0295
16,323,0.6795
16,324,0.55775
16,325,0.09975
16,326,0.13525
16,327,0.0255
16,328,0.47575
16,329,0.266
16,330,0.388
16,331,0.50825
16,332,0.0125
16,333,0.038
16,334,0.092
16,335,0.20825
16,336,0.049
16,337,0.09725
16,338,0.1805
16,339,0.0445
16,340,0.00625
16,341,0.22975
16,342,0.00975
16,343,0.02125
16,344,0.04975
16,345,0.10025
16,346,0.01175
16,347,0.004
16,348,0.10875
16,349,0.0725
16,350,0.07525
16,351,0.374
16,352,0.09575
16,353,0.217
16,354,0.4925
16,355,0.654
16,356,0.56875
16,357,0.01725
16,358,0.0215
16,359,0.20025
16,360,0.07275
16,361,0.017
16,362,0.15725
16,363,0.03625
16,364,0.53475
16,365,0.891
16,366,0.6035
16,367,0.286
16,368,0.31175
16,369,0.03225
16,370,0.2355
16,371,0.0205
16,372,0.018
16,373,0.04475
16,374,0.131
16,375,0.02925
16,376,0.1915
16,377,0.05125
16,378,0.1985
16,379,0.07925
16,380,0.034
16,381,0.03625
16,382,0.795
16,383,0.06525
16,384,0.047
16,385,0.053
16,386,0.20925
16,387,0.2145
16,388,0.1795
16,389,0.21275
16,390,0.07925
16,391,0.29475
16,392,0.00875
16,393,0.1565
16,394,0.05575
16,395,0.08725
16,396,0.2295
16,397,0.02175
16,398,0.178
16,399,0.0235
16,400,0.03
16,401,0.33125
16,402,0.17675
16,403,0.8005
16,404,0.02525
16,405,0.02225
16,406,0.0755
16,407,0.21
16,408,0.12575
16,409,0.05275
16,410,0.10225
16,411,0.043
16,412,0.27875
16,413,0.03875
16,414,0.23425
16,415,0.3465
16,416,0.024
16,417,0.07825
16,418,0.0835
16,419,0.02575
16,420,0.04375
16,421,0.6655
16,422,0.5335
16,423,0.996
16,424,0.9945
16,425,0.0895
16,426,0.15375
16,427,0.09975
16,428,0.058
16,429,0.026
16,430,0.136
16,431,0.0245
16,432,0.04025
16,433,0.06175
16,434,0.03
16,435,0.016
16,436,0.0285
16,437,0.04425
16,438,0.03275
16,439,0.0585
16,440,0.0265
16,441,0.0295
16,442,0.03725
16,443,0.4415
16,444,0.1585
16,445,0.675
16,446,0.6275
16,447,0.202
16,448,0.5145
16,449,0.47525
16,450,0.0405
16,451,0.039
16,452,0.806
16,453,0.1495
16,454,0.09
16,455,0.209
16,456,0.24425
16,457,0.0495
16,458,0.59625
16,459,0.04125
16,460,0.042
16,461,0.13525
16,462,0.151
16,463,0.812
16,464,0.7745
16,465,0.92625
16,466,0.233
16,467,0.69575
16,468,0.68725
16,469,0.89975
16,470,0.3905
16,471,0.55825
16,472,0.942
16,473,0.44975
16,474,0.40225
16,475,0.6145
16,476,0.01475
16,477,0.128
16,478,0.19425
16,479,0.021
16,480,0.0105
16,481,0.58275
16,482,0.465
16,483,0.29325
16,484,0.02325
16,485,0.0305
16,486,0.01625
16,487,0.04075
16,488,0.0275
16,489,0.0045
16,490,0.153
16,491,0.036
16,492,0.00675
16,493,0.41225
16,494,0.026
16,495,0.017
16,496,0.05625
16,497,0.04475
16,498,0.51325
16,499,0.05575
16,500,0.0105
16,501,0.0135
16,502,0.0785
16,503,0.02525
16,504,0.7065
16,505,0.1015
16,506,0.03125
16,507,0.07025
16,508,0.1
16,509,0.075
16,510,0.613
16,511,0.0175
16,512,0.69775
16,513,0.01725
16,514,0.0255
16,515,0.017
16,516,0.04075
16,517,0.05225
16,518,0.06175
16,519,0.422
16,520,0.014
16,521,0.01375
16,522,0.049
16,523,0.0105
16,524,0.1875
16,525,0.136
16,526,0.368
16,527,0.0885
16,528,0.17875
16,529,0.07375
16,530,0.05825
16,531,0.21025
16,532,0.112
16,533,0.028
16,534,0.02425
16,535,0.06075
16,536,0.931
16,537,0.08125
16,538,0.04025
16,539,0.0535
16,540,0.298
16,541,0.0075
16,542,0.0045
16,543,0.068
16,544,0.139
16,545,0.145
16,546,0.03925
16,547,0.35375
16,548,0.123
16,549,0.05
16,550,0.3555
16,551,0.43325
16,552,0.0425
16,553,0.75275
16,554,0.726
16,555,0.08325
16,556,0.05325
16,557,0.16025
16,558,0.10775
16,559,0.00725
16,560,0.01175
16,561,0.0045
16,562,0.04925
16,563,0.03975
16,564,0.31
16,565,0.26225
16,566,0.08975
16,567,0.0645
16,568,0.06825
16,569,0.04325
16,570,0.017
16,571,0.08425
16,572,0.10025
16,573,0.00475
16,574,0.0095
16,575,0.0175
16,576,0.01525
16,577,0.02125
16,578,0.04825
16,579,0.043
16,580,0.07125
16,581,0.12075
16,582,0.09325
16,583,0.04525
16,584,0.01975
16,585,0.41475
16,586,0.06375
16,587,0.08725
16,588,0.047
16,589,0.03925
16,590,0.011
16,591,0.0615
16,592,0.031
16,593,0.006
16,594,0.02075
16,595,0.9785
16,596,0.03875
16,597,0.1005
16,598,0.068
16,599,0.0235
16,600,0.19375
16,601,0.20725
16,602,0.48525
16,603,0.2155
16,604,0.03775
16,605,0.045
16,606,0.15575
16,607,0.03225
16,608,0.1165
16,609,0.23575
16,610,0.3115
16,611,0.3365
16,612,0.13175
16,613,0.30425
16,614,0.1665
16,615,0.084
16,616,0.14425
16,617,0.039
16,618,0.0235
16,619,0.209
16,620,0.1235
16,621,0.05025
16,622,0.99825
16,623,0.035
16,624,0.055
16,625,0.22825
16,626,0.02375
16,627,0.25425
16,628,0.061
16,629,0.13625
16,630,0.05575
16,631,0.0145
16,632,0.0125
16,633,0.00475
16,634,0.924
16,635,0.03075
16,636,0.00825
16,637,0.06575
16,638,0.01175
16,639,0.079
16,640,0.35475
16,641,0.264
16,642,0.075
16,643,0.07875
16,644,0.02275
16,645,0.345
16,646,0.76425
16,647,0.0195
16,648,0.04175
16,649,0.018
16,650,0.0225
16,651,0.0105
16,652,0.22175
16,653,0.02025
16,654,0.064
16,655,0.08675
16,656,0.034
16,657,0.0045
16,658,0.99625
16,659,0.0315
16,660,0.09025
16,661,0.44325
16,662,0.01475
16,663,0.07875
16,664,0.04
16,665,0.00925
16,666,0.14525
16,667,0.01875
16,668,0.62225
16,669,0.2535
16,670,0.01675
16,671,0.0475
16,672,0.037
16,673,0.00825
16,674,0.14625
16,675,0.3555
16,676,0.01725
16,677,0.048
16,678,0.019
16,679,0.33325
16,680,0.00475
16,681,0.02925
16,682,0.3905
16,683,0.09075
16,684,0.08875
16,685,0.0295
16,686,0.03275
16,687,0.04875
16,688,0.04525
16,689,0.03325
16,690,0.04725
16,691,0.9645
16,692,0.01475
16,693,0.00975
16,694,0.12025
16,695,0.00975
16,696,0.044
16,697,0.0335
16,698,0.00775
16,699,0.034
16,700,0.62275
16,701,0.05475
16,702,0.3315
16,703,0.1305
16,704,0.19825
16,705,0.15775
16,706,0.0105
16,707,0.02525
16,708,0.05575
16,709,0.04625
16,710,0.2985
16,711,0.27
16,712,0.1085
16,713,0.0405
16,714,0.1765
16,715,0.37025
16,716,0.02375
16,717,0.187
16,718,0.034
16,719,0.334
16,720,0.11925
16,721,0.16125
16,722,0.01425
16,723,0.01125
16,724,0.01375
16,725,0.34625
16,726,0.2145
16,727,0.3
16,728,0.10225
16,729,0.4025
16,730,0.67425
16,731,0.1605
16,732,0.14375
16,733,0.48525
16,734,0.033
16,735,0.21575
16,736,0.01525
16,737,0.11775
16,738,0.026
16,739,0.05575
16,740,0.015
16,741,0.9995
16,742,0.82175
16,743,0.40125
16,744,0.01025
16,745,0.586
16,746,0.377
16,747,0.6045
16,748,0.025
16,749,0.10875
16,750,0.71775
16,751,0.08175
16,752,0.2065
16,753,0.117
16,754,0.01525
16,755,0.031
16,756,0.5555
16,757,0.032
16,758,0.945
16,759,0.46025
16,760,0.55125
16,761,0.422
16,762,0.30475
16,763,0.25225
16,764,0.0155
16,765,0.10175
16,766,0.16525
16,767,0.3905
16,768,0.06525
16,769,0.037
16,770,0.062
16,771,0.256
16,772,0.01675
16,773,0.16325
16,774,0.16375
16,775,0.00425
16,776,0.03125
16,777,0.2775
16,778,0.07825
16,779,0.16375
16,780,0.2555
16,781,0.01825
16,782,0.1965
16,783,0.03175
16,784,0.005
16,785,0.0015
16,786,0.0075
16,787,0.56875
16,788,0.03375
16,789,0.42425
16,790,0.0345
16,791,0.0355
16,792,0.21175
16,793,0.372
16,794,0.06425
16,795,0.06525
16,796,0.3635
16,797,0.24325
16,798,0.0975
16,799,0.1635
16,800,0.07075
16,801,0.417
16,802,0.03625
16,803,0.03875
16,804,0.21025
16,805,0.02025
16,806,0.77775
16,807,0.16175
16,808,0.01275
16,809,0.1525
16,810,0.01875
16,811,0.01875
16,812,0.12225
16,813,0.126
16,814,0.106
16,815,0.01075
16,816,0.074
16,817,0.31175
16,818,0.0305
16,819,0.10525
16,820,0.04425
16,821,0.0725
16,822,0.15675
16,823,0.40125
16,824,0.33575
16,825,0.662
16,826,0.00925
16,827,0.1245
16,828,0.13775
16,829,0.29
16,830,0.6165
16,831,0.0675
16,832,0.14425
16,833,0.25925
16,834,0.03925
16,835,0.09075
16,836,0.1485
16,837,0.5575
16,838,0.06175
16,839,0.09775
16,840,0.56575
16,841,0.135
16,842,0.08075
16,843,0.117
16,844,0.65275
16,845,0.17125
16,846,0.39675
16,847,0.04225
16,848,0.007
16,849,0.038
16,850,0.29425
16,851,0.09425
16,852,0.02725
16,853,0.0185
16,854,0.089
16,855,0.03125
16,856,0.01125
16,857,0.22725
16,858,0.14825
16,859,0.01075
16,860,0.02725
16,861,0.01125
16,862,0.046
16,863,0.10525
16,864,0.14225
16,865,0.05125
16,866,0.029
16,867,0.41425
16,868,0.01125
16,869,0.0555
16,870,0.1835
16,871,0.05025
16,872,0.07
16,873,0.01425
16,874,0.0655
16,875,0.01975
16,876,0.2815
16,877,0.158
16,878,0.1935
16,879,0.04925
16,880,0.08875
16,881,0.04875
16,882,0.208
16,883,0.1525
16,884,0.027
16,885,0.052
16,886,0.15825
16,887,0.0285
16,888,0.03425
16,889,0.103
16,890,0.0805
16,891,0.0605
16,892,0.028
16,893,0.13975
16,894,0.0575
16,895,0.083
16,896,0.039
16,897,0.13775
16,898,0.10775
16,899,0.102
16,900,0.0505
16,901,0.0335
16,902,0.03575
16,903,0.16275
16,904,0.1185
16,905,0.0735
16,906,0.01225
16,907,0.05625
16,908,0.043
16,909,0.05225
16,910,0.46925
16,911,0.392
16,912,0.0105
16,913,0.247
16,914,0.02625
16,915,0.0275
16,916,0.04575
16,917,0.04575
16,918,0.033
16,919,0.04125
16,920,0.09525
16,921,0.1105
16,922,0.017
16,923,0.01625
16,924,0.04475
16,925,0.044
16,926,0.1035
16,927,0.01175
16,928,0.03
16,929,0.205
16,930,0.15125
16,931,0.24775
16,932,0.09325
16,933,0.125
16,934,0.0155
16,935,0.0395
16,936,0.52325
16,937,0.16
16,938,0.021
16,939,0.014
16,940,0.01325
16,941,0.08225
16,942,0.0185
16,943,0.02375
16,944,0.01775
16,945,0.0505
16,946,0.02
16,947,0.025
16,948,0.0365
16,949,0.0295
16,950,0.21825
16,951,0.11075
16,952,0.02775
16,953,0.04275
16,954,0.01275
16,955,0.035
16,956,0.46575
16,957,0.01525
16,958,0.029
16,959,0.132
16,960,0.048
16,961,0.122
16,962,0.026
16,963,0.06125
16,964,0.0065
16,965,0.00875
16,966,0.02425
16,967,0.1465
16,968,0.11575
16,969,0.026
16,970,0.00925
16,971,0.509
16,972,0.78275
16,973,0.01975
16,974,0.129
16,975,0.022
16,976,0.006
16,977,0.13075
16,978,0.0185
16,979,0.04225
16,980,0.042
16,981,0.954
16,982,0.7345
16,983,0.01625
16,984,0.158
16,985,0.0325
16,986,0.0505
16,987,0.07175
16,988,0.021
16,989,0.03925
16,990,0.13225
16,991,0.032
16,992,0.423
16,993,0.01325
16,994,0.071
16,995,0.1915
16,996,0.0875
16,997,0.264
16,998,0.13125
16,999,0.534
16,1000,0.20775
16,1001,0.03575
16,1002,0.00375
16,1003,0.0555
16,1004,0.05
16,1005,0.037
16,1006,0.02
16,1007,0.019
16,1008,0.6695
16,1009,0.1815
16,1010,0.067
16,1011,0.02225
16,1012,0.138
16,1013,0.062
16,1014,0.08325
16,1015,0.018
16,1016,0.01025
16,1017,0.04475
16,1018,0.026
16,1019,0.02325
16,1020,0.42575
16,1021,0.03625
16,1022,0.02225
16,1023,0.16475
16,1024,0.27975
16,1025,0.359
16,1026,0.08425
16,1027,0.027
16,1028,0.02
16,1029,0.146
16,1030,0.01275
16,1031,0.02275
16,1032,0.201
16,1033,0.035
16,1034,0.26975
16,1035,0.072
16,1036,0.0145
16,1037,0.23975
16,1038,0.0095
16,1039,0.02075
16,1040,0.3085
16,1041,0.01775
16,1042,0.0225
16,1043,0.01025
16,1044,0.02175
16,1045,0.24225
16,1046,0.1155
16,1047,0.276
16,1048,0.031
16,1049,0.42225
16,1050,0.2515
16,1051,0.697
16,1052,0.40975
16,1053,0.27025
16,1054,0.63175
16,1055,0.1135
16,1056,0.01575
16,1057,0.18425
16,1058,0.024
16,1059,0.08
16,1060,0.00675
16,1061,0.3435
16,1062,0.358
16,1063,0.03225
16,1064,0.5465
16,1065,0.1685
16,1066,0.0485
16,1067,0.01325
16,1068,0.01325
16,1069,0.0075
16,1070,0.511
16,1071,0.31775
16,1072,0.57725
16,1073,0.55925
16,1074,0.0685
16,1075,0.009
16,1076,0.04075
16,1077,0.0115
16,1078,0.02725
16,1079,0.01125
16,1080,0.00575
16,1081,0.05575
16,1082,0.05175
16,1083,0.14575
16,1084,0.967
16,1085,0.9795
16,1086,0.02625
16,1087,0.042
16,1088,0.022
16,1089,0.78975
16,1090,0.40925
16,1091,0.329
16,1092,0.232
16,1093,0.074
16,1094,0.0445
16,1095,0.0345
16,1096,0.03475
16,1097,0.05325
16,1098,0.069
16,1099,0.01525
16,1100,0.0385
16,1101,0.19525
16,1102,0.02275
16,1103,0.03575
16,1104,0.2785
16,1105,0.03775
16,1106,0.0085
16,1107,0.0135
16,1108,0.142
16,1109,0.14175
16,1110,0.12125
16,1111,0.01575
16,1112,0.01
16,1113,0.0385
16,1114,0.4185
16,1115,0.02825
16,1116,0.10475
16,1117,0.04975
16,1118,0.1115
16,1119,0.0805
16,1120,0.0175
16,1121,0.013
16,1122,0.054
16,1123,0.1785
16,1124,0.1275
16,1125,0.02925
16,1126,0.01525
16,1127,0.1175
16,1128,0.026
17,1,0.02225
17,2,0.02325
17,3,0.98
17,4,0.17075
17,5,0.2475
17,6,0.11175
17,7,0.095
17,8,0.111
17,9,0.074
17,10,0.92625
17,11,0.0145
17,12,0.0185
17,13,0.04725
17,14,0.00725
17,15,0.00725
17,16,0.06725
17,17,0.008
17,18,0.21625
17,19,0.059
17,20,0.07175
17,21,0.8415
17,22,0.973
17,23,0.032
17,24,0.009
17,25,0.05125
17,26,0.0595
17,27,0.07125
17,28,0.3005
17,29,0.099
17,30,0.76
17,31,0.0195
17,32,0.063
17,33,0.072
17,34,0.03825
17,35,0.015
17,36,0.1765
17,37,0.087
17,38,0.012
17,39,0.01225
17,40,0.0115
17,41,0.01025
17,42,0.02275
17,43,0.01075
17,44,0.0165
17,45,0.03025
17,46,0.09375
17,47,0.00775
17,48,0.02125
17,49,0.12275
17,50,0.0905
17,51,0.11575
17,52,0.03775
17,53,0.06075
17,54,0.14275
17,55,0.1995
17,56,0.0355
17,57,0.013
17,58,0.02275
17,59,0.0465
17,60,0.01
17,61,0.06775
17,62,0.074
17,63,0.018
17,64,0.02225
17,65,0.013
17,66,0.0225
17,67,0.063
17,68,0.0305
17,69,0.013
17,70,0.04425
17,71,0.0045
17,72,0.01875
17,73,0.0155
17,74,0.004
17,75,0.173
17,76,0.0175
17,77,0.01
17,78,0.07275
17,79,0.26925
17,80,0.01575
17,81,0.0285
17,82,0.1525
17,83,0.03775
17,84,0.02275
17,85,0.11075
17,86,0.35475
17,87,0.0475
17,88,0.016
17,89,0.01875
17,90,0.0305
17,91,0.01425
17,92,0.00475
17,93,0.07075
17,94,0.10425
17,95,0.03525
17,96,0.01425
17,97,0.05275
17,98,0.0415
17,99,0.09925
17,100,0.071
17,101,0.0205
17,102,0.00975
17,103,0.00725
17,104,0.008
17,105,0.0195
17,106,0.00325
17,107,0.87725
17,108,0.01525
17,109,0.39275
17,110,0.0725
17,111,0.011
17,112,0.01525
17,113,0.77475
17,114,0.00975
17,115,0.13425
17,116,0.00875
17,117,0.0025
17,118,0.0895
17,119,0.002
17,120,0.478
17,121,0.85675
17,122,0.81475
17,123,0.02175
