userId,movieId,rating,timestamp
133,60069,4,11-04-2014 02:48
133,61236,3,11-04-2014 02:49
133,61323,4,12-04-2014 23:51
133,63062,4,13-04-2014 05:35
133,63082,2,11-04-2014 02:58
133,64034,2.5,11-04-2014 17:20
133,64575,3,11-04-2014 17:48
133,64614,4,11-04-2014 01:59
133,64620,2.5,11-04-2014 17:47
133,64622,3.5,13-04-2014 05:37
133,64957,4,11-04-2014 18:33
133,65188,5,11-04-2014 17:43
133,66097,4,11-04-2014 18:42
133,67197,1,11-04-2014 17:11
133,67408,0.5,11-04-2014 17:53
133,67734,3,13-04-2014 14:53
133,68157,4.5,11-04-2014 03:06
133,68237,4.5,11-04-2014 02:07
133,68954,3.5,11-04-2014 02:52
133,69122,1.5,11-04-2014 02:23
133,69406,1,11-04-2014 17:10
133,69574,4.5,13-04-2014 05:25
133,69757,4.5,11-04-2014 16:42
133,69951,2,11-04-2014 18:43
133,70286,3,11-04-2014 18:21
133,70293,1.5,11-04-2014 17:14
133,71033,3.5,11-04-2014 02:23
133,71205,0.5,11-04-2014 17:07
133,71282,4,12-04-2014 02:01
133,71466,0.5,11-04-2014 17:07
133,71518,4,13-04-2014 05:21
133,71535,4,11-04-2014 02:27
133,71579,2.5,12-04-2014 23:52
133,71619,2,12-04-2014 23:51
133,71745,3.5,11-04-2014 17:52
133,71823,1,11-04-2014 17:12
133,71899,4,11-04-2014 02:49
133,72011,4,11-04-2014 02:58
133,72226,4.5,11-04-2014 02:48
133,72378,1.5,11-04-2014 17:14
133,72393,1,11-04-2014 17:12
133,72395,3.5,13-04-2014 05:31
133,72980,2.5,11-04-2014 17:16
133,74789,2.5,11-04-2014 17:53
133,76093,4,11-04-2014 02:20
133,76251,4,11-04-2014 17:26
133,78039,4,11-04-2014 17:48
133,78499,4,11-04-2014 02:20
133,78574,3,11-04-2014 17:43
133,79091,1,11-04-2014 17:44
133,79132,5,11-04-2014 02:10
133,79702,4,11-04-2014 02:58
133,80463,4,13-04-2014 05:35
133,80489,3,13-04-2014 01:35
133,80549,1.5,13-04-2014 14:54
133,80862,1.5,11-04-2014 17:13
133,81562,4,11-04-2014 17:41
133,81591,4,11-04-2014 16:53
133,81845,4,11-04-2014 17:32
133,81847,3.5,11-04-2014 02:48
133,82767,3.5,11-04-2014 02:20
133,85414,3.5,11-04-2014 03:01
133,86882,4,11-04-2014 18:32
133,88129,3.5,11-04-2014 02:43
133,88163,3,12-04-2014 23:39
133,88810,3,13-04-2014 05:36
133,89492,4,11-04-2014 17:40
133,90405,2.5,11-04-2014 17:18
133,90866,3.5,11-04-2014 18:34
133,91077,3,13-04-2014 05:37
133,91500,4,11-04-2014 02:22
133,91529,4,11-04-2014 02:53
133,91622,3,13-04-2014 05:37
133,92259,3.5,11-04-2014 02:09
133,94959,4,11-04-2014 02:17
133,95167,2.5,11-04-2014 17:19
133,96501,2.5,11-04-2014 17:17
133,96610,3.5,11-04-2014 17:38
133,96821,3.5,11-04-2014 02:22
133,97304,4,11-04-2014 17:41
133,97393,4.5,11-04-2014 02:22
133,97921,3,11-04-2014 02:22
133,99114,3.5,11-04-2014 02:14
133,102588,3.5,11-04-2014 02:19
133,103606,3.5,11-04-2014 02:17
133,104272,4.5,11-04-2014 02:19
133,104374,3.5,11-04-2014 02:18
133,104841,3.5,11-04-2014 17:41
133,106487,4.5,11-04-2014 02:19
133,106696,3.5,11-04-2014 02:17
133,106782,3,11-04-2014 02:19
133,106918,3,11-04-2014 02:18
133,106920,2.5,11-04-2014 17:17
134,1,4,13-12-1999 05:39
134,6,3,13-12-1999 05:51
134,11,3,17-12-1999 07:01
134,14,2,14-12-1999 06:07
134,16,5,13-12-1999 05:51
134,21,3,13-12-1999 06:03
134,24,3,18-12-1999 07:52
134,25,3,13-12-1999 05:51
134,32,3,13-12-1999 05:49
134,34,4,13-12-1999 05:43
134,36,4,13-12-1999 05:47
134,39,4,14-12-1999 06:05
134,42,2,13-12-1999 06:09
134,45,4,17-12-1999 06:59
134,47,4,13-12-1999 05:39
134,50,5,13-12-1999 05:39
134,62,3,13-12-1999 06:09
134,69,4,17-12-1999 06:59
134,70,3,17-12-1999 07:12
134,76,3,27-12-1999 06:19
134,78,3,19-12-1999 08:48
134,81,3,31-12-1999 06:24
134,84,3,22-12-1999 05:40
134,86,4,14-12-1999 06:09
134,101,2,22-12-1999 05:37
134,104,4,17-12-1999 07:04
134,110,4,14-12-1999 06:09
134,111,4,13-12-1999 06:22
134,125,5,17-12-1999 06:59
134,145,4,17-12-1999 07:16
134,147,2,13-12-1999 06:15
134,150,3,13-12-1999 05:48
134,159,4,13-12-1999 05:58
134,162,3,13-12-1999 05:42
134,173,2,17-12-1999 07:20
134,175,5,13-12-1999 05:55
134,177,3,13-12-1999 05:27
134,180,2,17-12-1999 07:04
134,185,3,17-12-1999 07:14
134,187,3,19-12-1999 08:43
134,188,3,17-12-1999 07:23
134,193,1,22-12-1999 06:14
134,194,2,22-12-1999 05:38
134,196,2,27-12-1999 06:21
134,198,3,22-12-1999 05:52
134,216,3,17-12-1999 07:07
134,222,3,22-12-1999 05:40
134,223,4,13-12-1999 05:42
134,230,4,13-12-1999 06:10
134,235,3,13-12-1999 05:41
134,246,4,13-12-1999 05:36
134,253,3,13-12-1999 06:05
134,260,4,18-12-1999 07:51
134,269,3,22-12-1999 05:52
134,288,2,13-12-1999 06:10
134,293,3,17-12-1999 07:11
134,296,5,13-12-1999 05:38
134,297,2,13-12-1999 05:38
134,300,3,13-12-1999 05:46
134,312,3,17-12-1999 07:09
134,314,3,22-12-1999 05:31
134,316,3,13-12-1999 06:17
134,318,5,13-12-1999 05:38
134,328,3,17-12-1999 07:24
134,330,3,17-12-1999 07:06
134,333,4,13-12-1999 06:05
134,337,3,22-12-1999 05:33
134,342,3,17-12-1999 07:04
134,349,3,22-12-1999 05:54
134,353,3,13-12-1999 05:59
134,354,3,22-12-1999 05:49
134,356,3,17-12-1999 07:02
134,357,3,13-12-1999 05:56
134,366,3,17-12-1999 07:23
134,367,3,13-12-1999 06:05
134,371,3,18-12-1999 07:58
134,372,3,13-12-1999 06:08
134,376,3,17-12-1999 07:14
134,377,2,13-12-1999 05:53
134,409,3,22-12-1999 06:08
134,417,3,18-12-1999 07:56
134,419,2,22-12-1999 05:53
134,426,2,18-12-1999 07:52
134,427,3,17-12-1999 07:15
134,428,4,13-12-1999 05:54
134,431,4,13-12-1999 05:52
134,435,3,17-12-1999 07:04
134,441,5,13-12-1999 05:49
134,442,2,27-12-1999 06:21
134,456,4,19-12-1999 08:45
134,457,3,13-12-1999 05:52
134,475,4,13-12-1999 05:45
134,477,3,13-12-1999 05:50
134,480,4,13-12-1999 05:59
134,481,3,13-12-1999 05:58
134,490,4,13-12-1999 05:59
134,493,4,17-12-1999 07:16
134,500,3,13-12-1999 06:16
134,504,3,27-12-1999 06:17
134,508,3,13-12-1999 05:44
134,509,2,13-12-1999 05:59
134,511,2,13-12-1999 06:08
134,518,3,17-12-1999 07:05
134,522,3,22-12-1999 05:37
134,524,3,13-12-1999 06:17
134,525,3,13-12-1999 05:54
134,527,4,14-12-1999 06:03
134,529,3,13-12-1999 05:45
134,532,2,17-12-1999 07:03
134,535,3,22-12-1999 05:33
134,537,3,22-12-1999 05:49
134,538,3,14-12-1999 06:07
134,539,2,17-12-1999 07:03
134,541,4,13-12-1999 06:26
134,543,3,13-12-1999 06:00
134,551,3,13-12-1999 05:53
134,555,3,19-12-1999 08:38
134,562,4,17-12-1999 07:00
134,585,3,17-12-1999 07:02
134,587,3,17-12-1999 07:03
134,589,3,13-12-1999 05:42
134,590,4,13-12-1999 05:51
134,592,3,13-12-1999 06:30
134,593,5,13-12-1999 05:40
134,608,4,13-12-1999 05:41
134,610,2,14-12-1999 05:54
134,611,3,17-12-1999 07:24
134,612,3,18-12-1999 08:01
134,647,3,14-12-1999 06:08
134,648,2,13-12-1999 06:16
134,662,3,17-12-1999 07:14
134,695,3,22-12-1999 05:39
134,697,3,22-12-1999 05:56
134,700,3,13-12-1999 05:46
134,707,3,17-12-1999 07:14
134,708,2,13-12-1999 06:00
134,724,3,22-12-1999 05:52
134,725,2,17-12-1999 07:03
134,742,3,17-12-1999 07:14
134,762,2,27-12-1999 06:13
134,764,3,13-12-1999 05:51
134,778,4,14-12-1999 06:04
134,780,3,17-12-1999 07:18
134,782,3,17-12-1999 07:14
134,784,3,17-12-1999 07:06
134,785,4,13-12-1999 05:59
134,788,3,17-12-1999 07:03
134,799,4,14-12-1999 06:08
134,800,3,18-12-1999 07:47
134,802,3,22-12-1999 05:54
134,805,3,13-12-1999 06:13
134,832,3,13-12-1999 05:56
134,842,3,17-12-1999 07:24
134,849,2,17-12-1999 07:12
134,851,2,13-12-1999 06:05
134,858,5,13-12-1999 06:22
134,880,2,27-12-1999 06:21
134,902,2,22-12-1999 05:38
134,920,3,13-12-1999 05:27
134,923,3,19-12-1999 08:34
134,924,2,19-12-1999 08:38
134,968,4,18-12-1999 07:51
134,999,3,27-12-1999 06:11
134,1028,2,22-12-1999 05:41
134,1034,3,13-12-1999 05:48
134,1037,3,17-12-1999 07:19
134,1060,4,13-12-1999 05:39
134,1061,4,13-12-1999 05:59
134,1063,3,14-12-1999 06:03
134,1073,4,13-12-1999 06:22
134,1082,3,19-12-1999 08:43
134,1084,3,19-12-1999 08:36
134,1088,3,14-12-1999 05:55
134,1089,5,14-12-1999 06:03
134,1090,4,14-12-1999 05:52
134,1091,2,18-12-1999 08:05
134,1092,3,13-12-1999 06:15
134,1093,3,22-12-1999 05:43
134,1094,3,13-12-1999 05:50
134,1095,4,13-12-1999 05:48
134,1097,3,14-12-1999 05:52
134,1101,2,13-12-1999 06:33
134,1104,4,22-12-1999 05:30
134,1120,3,13-12-1999 05:56
134,1124,3,22-12-1999 05:48
134,1129,3,14-12-1999 05:50
134,1130,3,14-12-1999 05:54
134,1135,3,14-12-1999 05:54
134,1136,3,13-12-1999 06:22
134,1147,4,13-12-1999 05:35
134,1169,4,14-12-1999 06:09
134,1171,3,13-12-1999 05:49
134,1173,3,19-12-1999 08:49
134,1175,3,19-12-1999 08:40
134,1179,3,13-12-1999 05:39
134,1183,1,14-12-1999 05:47
134,1185,3,14-12-1999 05:50
134,1193,5,13-12-1999 06:22
134,1194,3,13-12-1999 06:22
134,1196,4,13-12-1999 05:26
134,1198,3,13-12-1999 06:26
134,1199,4,13-12-1999 06:29
134,1200,3,13-12-1999 06:29
134,1206,4,26-12-1999 18:53
134,1207,5,19-12-1999 08:35
134,1208,5,13-12-1999 06:22
134,1210,4,13-12-1999 06:30
134,1213,5,19-12-1999 08:35
134,1214,4,13-12-1999 06:22
134,1215,3,14-12-1999 06:05
134,1219,4,19-12-1999 08:35
134,1220,4,14-12-1999 05:52
134,1221,5,13-12-1999 06:22
134,1222,3,13-12-1999 06:26
134,1225,4,13-12-1999 06:26
134,1228,5,14-12-1999 05:49
134,1231,4,13-12-1999 06:27
134,1234,3,13-12-1999 06:22
134,1235,3,18-12-1999 07:55
134,1240,4,13-12-1999 06:27
134,1242,3,22-12-1999 05:35
134,1245,4,13-12-1999 05:47
134,1246,3,14-12-1999 05:54
134,1247,4,22-12-1999 05:32
134,1252,4,13-12-1999 06:22
134,1257,3,14-12-1999 05:50
134,1258,5,13-12-1999 06:26
134,1259,4,13-12-1999 06:29
134,1261,4,14-12-1999 05:50
134,1263,3,13-12-1999 06:22
134,1265,4,13-12-1999 05:44
134,1266,4,13-12-1999 05:45
134,1267,3,19-12-1999 08:35
134,1270,3,13-12-1999 06:29
134,1272,3,13-12-1999 06:22
134,1275,3,14-12-1999 05:54
134,1276,4,18-12-1999 07:54
134,1278,3,18-12-1999 07:22
134,1285,4,13-12-1999 06:29
134,1288,5,13-12-1999 06:26
134,1291,3,13-12-1999 06:30
134,1292,3,19-12-1999 08:36
134,1297,2,14-12-1999 05:55
134,1299,3,13-12-1999 06:26
134,1302,4,13-12-1999 06:31
134,1304,3,18-12-1999 07:54
134,1307,4,14-12-1999 05:50
134,1320,3,13-12-1999 06:16
134,1321,3,13-12-1999 06:30
134,1323,1,26-12-1999 18:50
134,1327,3,18-12-1999 07:22
134,1330,2,14-12-1999 05:58
134,1332,3,22-12-1999 05:47
134,1339,3,17-12-1999 07:23
134,1342,3,17-12-1999 07:23
134,1343,5,14-12-1999 06:10
134,1345,4,18-12-1999 07:22
134,1347,4,13-12-1999 06:30
134,1350,4,13-12-1999 06:24
134,1358,5,13-12-1999 05:44
134,1361,5,13-12-1999 05:37
134,1378,3,14-12-1999 05:58
134,1380,3,13-12-1999 06:24
134,1387,5,13-12-1999 06:22
134,1388,3,18-12-1999 07:22
134,1389,2,14-12-1999 06:00
134,1391,3,17-12-1999 07:18
134,1393,3,13-12-1999 05:58
134,1394,5,13-12-1999 06:26
134,1397,3,13-12-1999 05:41
134,1401,3,13-12-1999 06:01
134,1405,3,17-12-1999 07:02
134,1407,3,13-12-1999 05:48
134,1408,3,13-12-1999 05:51
134,1449,3,14-12-1999 06:07
134,1454,3,18-12-1999 07:58
134,1464,3,22-12-1999 05:44
134,1465,3,13-12-1999 05:26
134,1466,4,13-12-1999 05:51
134,1476,5,14-12-1999 06:10
134,1483,2,19-12-1999 08:49
134,1484,3,22-12-1999 05:38
134,1485,3,13-12-1999 06:03
134,1488,3,27-12-1999 06:15
134,1500,2,13-12-1999 05:46
134,1513,3,13-12-1999 06:00
134,1517,3,13-12-1999 05:40
134,1523,3,19-12-1999 08:42
134,1527,3,27-12-1999 06:19
134,1552,3,17-12-1999 07:18
134,1580,4,13-12-1999 05:56
134,1584,4,13-12-1999 06:01
134,1587,2,13-12-1999 06:32
134,1589,3,13-12-1999 05:54
134,1591,3,27-12-1999 06:21
134,1594,3,13-12-1999 05:47
134,1600,3,22-12-1999 05:27
134,1603,2,18-12-1999 07:52
134,1609,3,22-12-1999 05:50
134,1610,3,13-12-1999 05:53
134,1611,3,13-12-1999 05:41
134,1617,5,13-12-1999 05:38
134,1619,2,22-12-1999 05:49
134,1620,3,17-12-1999 07:11
134,1625,3,17-12-1999 07:11
134,1627,3,18-12-1999 07:47
134,1633,3,13-12-1999 05:48
134,1635,3,14-12-1999 06:05
134,1639,4,19-12-1999 08:47
134,1641,3,13-12-1999 05:51
134,1644,2,17-12-1999 07:14
134,1645,3,13-12-1999 06:01
134,1648,2,22-12-1999 05:48
134,1660,3,19-12-1999 08:46
134,1663,3,14-12-1999 05:52
134,1672,4,13-12-1999 06:03
134,1673,4,13-12-1999 05:37
134,1674,4,13-12-1999 06:27
134,1676,2,13-12-1999 06:03
134,1682,3,13-12-1999 05:55
134,1690,3,17-12-1999 07:18
134,1693,2,13-12-1999 06:03
134,1694,3,19-12-1999 08:37
134,1699,3,13-12-1999 05:55
134,1704,4,13-12-1999 05:49
134,1711,3,13-12-1999 06:18
134,1717,2,17-12-1999 07:11
134,1721,4,13-12-1999 06:02
134,1726,2,22-12-1999 05:46
134,1729,3,19-12-1999 08:39
134,1732,4,13-12-1999 05:46
134,1747,3,13-12-1999 05:56
134,1754,3,18-12-1999 07:47
134,1772,2,22-12-1999 05:50
134,1777,3,17-12-1999 07:07
134,1779,3,06-01-2000 05:43
134,1794,3,17-12-1999 07:01
134,1799,3,13-12-1999 06:01
134,1805,3,19-12-1999 08:49
134,1810,3,14-12-1999 06:05
134,1827,3,18-12-1999 07:26
134,1831,4,17-12-1999 07:15
134,1834,3,12-01-2000 06:20
134,1836,2,13-12-1999 06:09
134,1840,3,13-12-1999 05:51
134,1841,3,31-12-1999 06:30
134,1856,3,18-12-1999 07:26
134,1876,3,17-12-1999 07:12
134,1882,2,27-12-1999 06:21
134,1883,3,13-12-1999 05:57
134,1885,4,13-12-1999 05:52
134,1892,3,13-12-1999 06:17
134,1914,2,17-12-1999 06:59
134,1916,2,13-12-1999 06:01
134,1917,3,17-12-1999 07:20
134,1922,3,19-12-1999 08:45
134,1923,4,13-12-1999 05:49
134,1952,4,19-12-1999 08:35
134,1954,3,13-12-1999 06:24
134,1955,3,13-12-1999 06:24
134,1956,3,13-12-1999 06:26
134,1958,3,22-12-1999 05:43
134,1960,3,26-12-1999 07:10
134,1961,3,14-12-1999 05:52
134,1962,3,14-12-1999 05:52
134,1963,3,22-12-1999 05:30
134,1965,3,14-12-1999 05:50
134,1968,3,14-12-1999 05:50
134,1969,3,14-12-1999 05:56
134,1970,3,14-12-1999 05:59
134,1973,2,31-12-1999 06:24
134,1974,3,14-12-1999 05:56
134,1975,2,14-12-1999 05:56
134,1976,2,14-12-1999 05:58
134,1977,2,18-12-1999 07:24
134,1979,2,14-12-1999 06:00
134,1982,5,13-12-1999 06:24
134,1983,4,13-12-1999 05:26
134,1991,2,13-12-1999 06:33
134,1994,4,14-12-1999 05:52
134,1997,5,13-12-1999 06:22
134,1998,2,17-12-1999 07:24
134,1999,2,22-12-1999 05:47
134,2000,3,13-12-1999 06:31
134,2009,3,22-12-1999 05:38
134,2011,3,14-12-1999 05:56
134,2012,3,17-12-1999 07:06
134,2020,3,13-12-1999 06:26
134,2023,2,17-12-1999 07:18
134,2028,3,13-12-1999 05:40
134,2029,2,14-12-1999 06:09
134,2064,5,13-12-1999 06:26
134,2065,3,19-12-1999 08:41
134,2071,3,31-12-1999 06:16
134,2076,4,13-12-1999 06:27
134,2100,3,13-12-1999 06:31
134,2106,3,31-12-1999 07:28
134,2107,3,17-12-1999 07:15
134,2108,3,13-12-1999 05:51
134,2109,3,13-12-1999 06:24
134,2112,3,13-12-1999 06:09
134,2114,4,13-12-1999 06:30
134,2115,3,14-12-1999 05:56
134,2117,3,22-12-1999 05:33
134,2118,3,31-12-1999 06:24
134,2121,3,18-12-1999 07:24
134,2125,3,04-01-2000 02:59
134,2134,3,13-12-1999 06:31
134,2144,4,14-12-1999 05:52
134,2145,2,14-12-1999 05:54
134,2148,2,13-12-1999 06:33
134,2150,3,13-12-1999 06:29
134,2155,4,13-12-1999 05:49
134,2159,3,13-12-1999 05:49
134,2160,4,22-12-1999 05:32
134,2165,3,13-12-1999 06:00
134,2166,3,22-12-1999 05:42
134,2167,2,13-12-1999 06:08
134,2169,2,04-01-2000 03:00
134,2174,4,13-12-1999 06:30
134,2194,3,14-12-1999 05:50
134,2231,3,13-12-1999 06:00
134,2236,3,19-12-1999 08:46
134,2240,3,13-12-1999 06:29
134,2243,3,13-12-1999 06:26
134,2245,3,14-12-1999 05:54
134,2263,3,13-12-1999 06:31
134,2268,3,13-12-1999 06:00
134,2271,3,13-12-1999 06:10
134,2278,3,13-12-1999 05:33
134,2279,2,17-12-1999 07:14
134,2280,3,27-12-1999 06:12
134,2288,4,14-12-1999 05:49
134,2289,3,13-12-1999 05:38
134,2291,3,13-12-1999 05:53
134,2294,3,27-12-1999 06:09
134,2305,3,14-12-1999 06:04
134,2310,3,01-01-2000 02:32
134,2312,3,14-12-1999 05:52
134,2313,4,13-12-1999 06:26
134,2314,2,13-12-1999 06:02
134,2320,4,13-12-1999 06:05
134,2321,3,19-12-1999 08:42
134,2324,3,17-12-1999 06:59
134,2328,2,17-12-1999 07:23
134,2329,5,13-12-1999 05:39
134,2335,3,18-12-1999 08:01
134,2336,4,13-12-1999 05:52
134,2337,2,13-12-1999 06:03
134,2338,2,17-12-1999 07:24
134,2344,3,19-12-1999 08:42
134,2347,3,22-12-1999 05:44
134,2348,5,13-12-1999 06:26
134,2352,4,13-12-1999 06:29
134,2359,2,22-12-1999 05:38
134,2371,3,14-12-1999 05:54
134,2378,2,14-12-1999 05:56
134,2384,4,13-12-1999 05:47
134,2387,3,13-12-1999 06:15
134,2391,3,17-12-1999 07:10
134,2395,4,13-12-1999 05:44
134,2396,4,13-12-1999 05:43
134,2403,3,13-12-1999 06:31
134,2407,3,13-12-1999 06:31
134,2409,3,22-12-1999 05:57
134,2410,2,14-12-1999 05:56
134,2411,2,14-12-1999 05:58
134,2416,3,22-12-1999 05:52
134,2420,2,14-12-1999 05:55
134,2421,2,14-12-1999 05:58
134,2422,2,14-12-1999 05:59
134,2428,3,13-12-1999 06:11
134,2433,3,13-12-1999 06:13
134,2435,3,13-12-1999 06:07
134,2447,3,17-12-1999 07:06
134,2450,2,18-12-1999 07:53
134,2455,4,14-12-1999 05:52
134,2456,3,14-12-1999 05:58
134,2459,4,18-12-1999 07:22
134,2460,4,14-12-1999 05:54
134,2461,2,17-12-1999 07:24
134,2467,3,13-12-1999 06:30
134,2469,3,13-12-1999 06:31
134,2473,2,14-12-1999 05:59
134,2474,3,13-12-1999 06:30
134,2476,2,13-12-1999 06:33
134,2504,2,17-12-1999 07:07
134,2505,3,13-12-1999 06:16
134,2513,3,14-12-1999 05:58
134,2517,3,22-12-1999 05:49
134,2524,2,22-12-1999 05:52
134,2527,3,13-12-1999 06:24
134,2529,4,18-12-1999 07:51
134,2530,3,18-12-1999 07:53
134,2531,3,18-12-1999 07:52
134,2533,4,13-12-1999 06:24
134,2535,3,01-01-2000 02:26
134,2539,4,13-12-1999 06:12
134,2541,4,13-12-1999 06:17
134,2558,3,17-12-1999 07:08
134,2567,3,17-12-1999 07:04
134,2571,3,14-12-1999 06:06
134,2572,3,17-12-1999 07:02
134,2577,3,22-12-1999 05:47
134,2580,3,13-12-1999 05:41
134,2596,4,26-12-1999 07:05
134,2599,4,14-12-1999 06:03
134,2617,3,17-12-1999 07:15
134,2628,3,17-12-1999 07:18
134,2640,3,18-12-1999 07:51
134,2657,2,19-12-1999 08:47
134,2683,4,17-12-1999 07:03
134,2694,3,17-12-1999 07:03
134,2700,5,13-12-1999 05:37
134,2702,3,25-12-1999 23:04
134,2706,5,13-12-1999 05:31
134,2707,3,17-12-1999 07:11
134,2710,4,13-12-1999 05:29
134,2716,3,13-12-1999 06:30
134,2717,2,14-12-1999 05:58
134,2718,3,25-12-1999 23:05
134,2719,1,13-12-1999 05:32
134,2722,2,14-12-1999 06:12
134,2723,3,22-12-1999 05:57
134,2736,3,13-12-1999 06:31
134,2739,4,13-12-1999 06:29
134,2750,3,14-12-1999 05:49
134,2759,3,17-12-1999 06:57
134,2762,5,13-12-1999 05:29
134,2779,3,13-12-1999 06:24
134,2787,3,13-12-1999 06:27
134,2789,3,18-12-1999 07:22
134,2791,3,13-12-1999 06:26
134,2792,2,14-12-1999 05:56
134,2794,3,14-12-1999 05:59
134,2795,4,14-12-1999 05:52
134,2797,4,13-12-1999 06:30
134,2802,2,22-12-1999 05:50
134,2804,5,14-12-1999 05:49
134,2858,5,14-12-1999 06:03
134,2862,2,22-12-1999 05:52
134,2866,3,19-12-1999 08:40
134,2867,3,13-12-1999 06:29
134,2871,4,13-12-1999 06:22
134,2872,4,13-12-1999 06:29
134,2878,2,18-12-1999 07:24
134,2900,3,18-12-1999 07:24
134,2901,3,13-12-1999 06:24
134,2902,3,14-12-1999 05:54
134,2903,2,14-12-1999 05:55
134,2915,4,13-12-1999 06:27
134,2916,3,13-12-1999 05:57
134,2917,3,13-12-1999 06:26
134,2918,4,13-12-1999 06:29
134,2944,4,22-12-1999 05:32
134,2952,3,13-12-1999 05:45
134,2959,4,13-12-1999 05:29
134,2971,3,22-12-1999 05:35
134,2985,3,14-12-1999 05:52
134,2988,3,13-12-1999 06:29
134,3007,5,30-05-2000 06:40
134,3013,1,17-12-1999 07:02
134,3015,3,13-12-1999 06:24
134,3016,4,14-12-1999 05:56
134,3018,4,13-12-1999 06:27
134,3019,5,13-12-1999 06:26
134,3036,3,13-12-1999 06:30
134,3039,5,13-12-1999 06:30
134,3040,3,18-12-1999 07:58
134,3060,3,17-12-1999 06:59
134,3066,4,13-12-1999 06:22
134,3070,2,19-12-1999 08:41
134,3071,3,13-12-1999 06:30
134,3087,3,22-12-1999 05:48
134,3098,4,13-12-1999 06:30
134,3101,3,13-12-1999 06:29
134,3102,4,14-12-1999 05:52
134,3104,3,18-12-1999 07:56
134,3130,2,17-12-1999 07:09
134,3135,4,13-12-1999 06:24
134,3152,3,19-12-1999 08:38
134,3167,3,22-12-1999 05:35
134,3168,3,22-12-1999 05:40
134,3169,4,13-12-1999 06:26
134,5060,4,13-12-1999 06:22
135,1,4,04-08-2006 10:15
135,11,3.5,04-08-2006 10:23
135,19,0.5,04-08-2006 10:23
135,34,4,04-08-2006 10:17
135,36,3,04-08-2006 10:21
135,39,0.5,04-08-2006 10:20
135,62,5,04-08-2006 10:21
135,73,5,04-08-2006 10:36
135,110,3.5,04-08-2006 10:14
135,150,4,27-04-2005 06:39
135,158,4,27-04-2005 06:32
135,185,2,04-08-2006 10:19
135,186,1.5,24-08-2006 10:32
135,208,0.5,04-08-2006 10:19
135,231,1.5,04-08-2006 10:18
135,261,2,04-08-2006 10:40
135,277,3.5,27-04-2005 06:36
135,292,3,04-08-2006 10:18
135,296,0.5,04-08-2006 10:13
135,318,4.5,04-08-2006 10:14
135,339,3.5,04-08-2006 10:20
135,344,0.5,04-08-2006 10:16
135,356,4,04-08-2006 10:14
135,357,3.5,04-08-2006 10:19
135,364,2.5,04-08-2006 10:17
135,376,3.5,24-08-2006 10:32
135,480,2.5,04-08-2006 10:35
135,524,4,04-08-2006 10:37
135,527,5,04-08-2006 10:15
135,588,3,04-08-2006 10:15
135,590,3,04-08-2006 10:14
135,595,4,04-08-2006 10:16
135,596,3.5,27-04-2005 06:33
135,671,3.5,04-08-2006 10:31
135,736,2,04-08-2006 10:17
135,745,4.5,24-08-2006 10:32
135,780,3,04-08-2006 10:15
135,805,2.5,04-08-2006 10:36
135,838,0.5,24-08-2006 10:31
135,912,2.5,04-08-2006 10:22
135,917,4,27-04-2005 06:39
135,919,3.5,04-08-2006 10:22
135,941,4.5,04-08-2006 10:26
135,1012,4,04-08-2006 10:35
135,1013,4,04-08-2006 10:40
135,1017,3.5,04-08-2006 10:36
135,1025,3.5,04-08-2006 10:38
135,1028,3.5,04-08-2006 10:34
135,1029,3.5,04-08-2006 10:40
135,1035,3,04-08-2006 10:33
135,1073,4,04-08-2006 10:19
135,1097,3.5,04-08-2006 10:18
135,1136,3,04-08-2006 10:32
135,1197,4.5,04-08-2006 10:19
135,1198,3.5,04-08-2006 10:26
135,1210,3.5,04-08-2006 10:26
135,1262,4,24-08-2006 10:28
135,1265,1.5,04-08-2006 10:20
135,1270,3,04-08-2006 10:17
135,1302,4,04-08-2006 10:38
135,1307,0.5,04-08-2006 10:23
135,1380,3.5,24-08-2006 10:31
135,1393,2.5,04-08-2006 10:22
135,1408,3,27-04-2005 06:34
135,1513,4,24-08-2006 10:31
135,1527,3,04-08-2006 10:22
135,1569,4,24-08-2006 10:31
135,1580,1,04-08-2006 10:19
135,1588,4,24-08-2006 10:35
135,1597,3.5,27-04-2005 06:35
135,1625,4,27-04-2005 06:33
135,1641,1.5,24-08-2006 10:31
135,1704,3.5,04-08-2006 10:22
135,1721,4,04-08-2006 10:19
135,1777,3.5,24-08-2006 10:31
135,1784,3,04-08-2006 10:23
135,1873,5,27-04-2005 06:38
135,1876,1.5,27-04-2005 06:35
135,2006,4,27-04-2005 06:34
135,2028,2,04-08-2006 10:18
135,2054,3,24-08-2006 10:30
135,2080,3.5,04-08-2006 10:33
135,2081,3.5,27-04-2005 06:33
135,2096,4,27-04-2005 06:39
135,2167,0.5,27-04-2005 06:36
135,2353,3,27-04-2005 06:33
135,2396,4,04-08-2006 10:21
135,2424,3.5,24-08-2006 10:30
135,2502,3.5,24-08-2006 10:30
135,2533,3.5,24-08-2006 10:34
135,2571,4,04-08-2006 10:17
135,2628,2,04-08-2006 10:20
135,2683,2,04-08-2006 10:22
135,2762,3.5,04-08-2006 10:18
135,2942,1.5,24-08-2006 10:33
135,3034,3.5,04-08-2006 10:37
135,3114,4,04-08-2006 10:35
135,3259,4,24-08-2006 10:33
135,3360,4.5,24-08-2006 10:33
